clip_id,subject_id,is_deceptive,mumin_smile_genuine_prop,mumin_smile_social_prop,mumin_laughter_prop,mumin_scowl_prop,mumin_smile_genuine_rate,mumin_smile_social_rate,mumin_scowl_rate,mumin_eyebrow_raise_prop,mumin_eyebrow_inner_raise_prop,mumin_eyebrow_frown_prop,mumin_eyebrow_raise_rate,mumin_eyebrow_inner_raise_rate,mumin_eyes_wide_prop,mumin_blink_rate,mumin_blink_dur_mean,mumin_blink_dur_std,mumin_gaze_interlocutor_prop,mumin_gaze_up_prop,mumin_gaze_down_prop,mumin_gaze_side_prop,mumin_mouth_open_prop,mumin_lips_up_prop,mumin_lips_down_prop,mumin_lips_retract_prop,mumin_lips_protrude_prop,mumin_head_nod_rate,mumin_head_shake_rate,mumin_head_sideturn_prop,mumin_head_tilt_prop,micro_expr_count,micro_expr_rate,micro_expr_dur_mean,micro_expr_dur_std,micro_expr_dur_median,micro_expr_intensity_mean,micro_expr_intensity_std,micro_expr_intensity_max,micro_expr_au_diversity,emo_happiness_prop,emo_happiness_rate,emo_sadness_prop,emo_sadness_rate,emo_surprise_prop,emo_surprise_rate,emo_fear_prop,emo_fear_rate,emo_anger_prop,emo_anger_rate,emo_disgust_prop,emo_disgust_rate,emo_contempt_prop,emo_contempt_rate,emo_diversity,emo_transition_rate,emo_incongruence_prop,au_intensity_mean,au_intensity_std,au_intensity_range,facial_freeze_prop,au_peak_to_mean,au_temporal_smoothness,au_activation_entropy,au_coactivation_mean,blink_regularity,gaze_stability,gaze_transition_rate,head_motion_energy,head_motion_range_pitch,head_motion_range_yaw,head_motion_range_roll,expr_onset_speed_mean,expr_offset_speed_mean,onset_offset_asymmetry,expr_bout_dur_mean,expr_bout_dur_std,expr_bout_regularity,long_expr_prop,short_expr_prop
trial_lie_011.mp4,S002,1,0.031155778894472363,0.018090452261306532,0.0,0.009045226130653266,0.11881070484450648,0.08910802863337987,0.08910802863337987,0.20904522613065327,0.053266331658291456,0.04824120603015075,0.2970267621112662,0.23762140968901296,0.38190954773869346,0.17821605726675974,0.295203554661301,0.07611978863752977,0.3487437185929648,0.0,0.35376884422110555,0.023115577889447236,0.38090452261306534,0.04924623115577889,0.15979899497487438,0.3155778894472362,0.18391959798994975,0.4752428193780259,0.41583746695577267,0.02613065326633166,0.06733668341708543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031155778894472363,0.11881070484450648,0.006030150753768844,0.02970267621112662,0.03819095477386935,0.1485133810556331,0.0,0.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.11881070484450648,1.7765198000084212,0.26732408590013956,0.031155778894472363,0.3344900975465563,0.1328722417932237,0.6358823529411765,0.010050251256281407,2.122633839410382,0.018385607764232457,2.8960329678698944,4.304522613065327,1.484928865547894,0.9348948236414462,2.346511420679003,0.02071227364185115,0.222,0.5329999999999999,0.372,0.0,0.0,0.0,33.70087022132797,0.0,0.0,1.0,0.0
trial_lie_012.mp4,S002,1,0.13924050632911392,0.0,0.0,0.05907172995780591,0.5079365079365079,0.0,0.12698412698412698,0.046413502109704644,0.05485232067510549,0.14767932489451477,0.25396825396825395,0.38095238095238093,0.08016877637130802,0.25396825396825395,0.18386864406779624,0.049499999999999655,0.270042194092827,0.0,0.21518987341772153,0.0,0.3080168776371308,0.13924050632911392,0.1518987341772152,0.0379746835443038,0.05485232067510549,0.25396825396825395,0.6349206349206349,0.08860759493670886,0.16877637130801687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13924050632911392,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350210970464135,0.5079365079365079,0.9998292601233936,0.0,0.1350210970464135,0.33192355423181935,0.09032491082837735,0.39117647058823524,0.0,1.6587802470612865,0.014424227318045863,2.631556362977211,4.455696202531645,0.0,0.9600655853772766,0.7619047619047619,0.018957627118644065,0.194,0.432,0.194,0.15865546218487273,0.0,0.0,7.908368644067797,0.0,0.0,1.0,0.0
trial_lie_013.mp4,S002,1,0.0142602495543672,0.012477718360071301,0.0,0.008912655971479501,0.052578999947421004,0.21031599978968402,0.10515799989484201,0.11942959001782531,0.0873440285204991,0.05169340463458111,0.473210999526789,0.52578999947421,0.4206773618538324,0.36805299963194704,0.3245339285714293,0.08496529903917413,0.1586452762923351,0.0,0.6203208556149733,0.0374331550802139,0.39928698752228164,0.026737967914438502,0.20320855614973263,0.28520499108734404,0.09803921568627451,0.52578999947421,0.7361059992638941,0.18538324420677363,0.3155080213903743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142602495543672,0.052578999947421004,0.0,0.0,0.017825311942959002,0.15773699984226303,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.10515799989484201,1.572704141545369,0.21031599978968402,0.012477718360071301,0.3025773303973996,0.12209957142246607,0.6052941176470588,0.0,2.342619417260403,0.020615546218487397,2.9639343597969936,3.9696969696969697,0.7555638701961416,0.9533414533294192,1.05157999894842,0.03356785714285711,0.26,0.706,0.591,-0.17320141159150385,0.0,0.0,19.0529625,0.0,0.0,1.0,0.0
trial_lie_014.mp4,S003,1,0.0,0.6896551724137931,0.0,0.3390804597701149,0.0,0.43434197191255247,0.5791226292167366,0.0,0.14367816091954022,0.9827586206896551,0.0,0.07239032865209208,0.26436781609195403,0.2895613146083683,0.20484971098265917,0.07251551558114999,0.0,0.0,1.0,0.9885057471264368,0.4540229885057471,0.6896551724137931,0.1724137931034483,0.08620689655172414,0.25862068965517243,0.7239032865209208,0.43434197191255247,0.9885057471264368,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.07239032865209208,0.05172413793103448,0.07239032865209208,0.4689955935892812,0.07239032865209208,0.0,0.43649784482758625,0.08441978959571013,0.308125,0.0,1.3846001925593105,0.017926300578034682,1.988903239281658,4.540229885057471,0.7833604192544524,0.93950805191567,0.0,0.028578034682080904,0.26999999999999996,0.45299999999999996,0.216,0.37570580570435824,0.0,0.0,13.893849710982659,0.0,0.0,1.0,0.0
trial_lie_015.mp4,S003,1,0.0,0.8952513966480447,0.0,0.25977653631284914,0.0,0.058477822285898075,0.7017338674307768,0.21508379888268156,0.0,1.0,0.20467237800064325,0.0,0.008379888268156424,0.3801058448583375,0.2737566433566435,0.1619854986569717,0.0,0.0,1.0,0.9022346368715084,0.3547486033519553,0.8952513966480447,0.09636871508379888,0.12430167597765363,0.18016759776536312,0.7017338674307768,0.818689512002573,0.9902234636871509,0.7081005586592178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05027932960893855,0.20467237800064325,0.008379888268156424,0.058477822285898075,0.008379888268156424,0.058477822285898075,0.0,0.0,0.0,0.0,0.00558659217877095,0.058477822285898075,1.37088490928384,0.14619455571474518,0.0111731843575419,0.40499753532697996,0.11290368879282675,0.8270588235294116,0.0,2.5562973286027546,0.016229535170711643,2.2638088938015493,4.7136871508379885,0.9136314356233732,0.8791593857947694,0.0,0.020039160839160852,0.276,0.7040000000000001,0.28800000000000003,0.08608279427674059,0.0,0.0,34.24883356643357,0.0,0.0,1.0,0.0
trial_lie_016.mp4,S003,1,0.0,0.945321992709599,0.0,0.3377885783718105,0.0,0.10829249803719848,0.5414624901859924,0.12393681652490887,0.0959902794653706,1.0,0.32487749411159544,0.48731624116739314,0.01701093560145808,0.18951187156509733,0.2359355231143561,0.16904606303777653,0.0,0.0,1.0,0.9854191980558931,0.370595382746051,0.945321992709599,0.244228432563791,0.14580801944106925,0.10571081409477522,1.1912174784091834,1.7326799685951757,0.9866342648845686,0.7132442284325637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08262454434993925,0.2707312450929962,0.001215066828675577,0.02707312450929962,0.001215066828675577,0.02707312450929962,0.0,0.0,0.0,0.0,0.1166464155528554,0.18951187156509733,1.0732088694538282,0.2707312450929962,0.030376670716889428,0.44991637481237934,0.10548934433753578,0.51,0.0,1.6839730697498565,0.018002719335909547,1.961050134484336,4.664641555285541,0.9894877981987286,0.905498381491792,0.0,0.020614355231143557,0.446,0.985,0.313,1.5054249763906413,0.0,0.0,36.98193552311435,0.0,0.0,1.0,0.0
trial_lie_017.mp4,S003,1,0.0,0.6260869565217392,0.0,0.5677018633540373,0.0,0.06905600441958429,0.5524480353566743,0.0782608695652174,0.16149068322981366,0.9503105590062112,0.20716801325875286,0.5064106990769515,0.15527950310559005,0.23018668139861428,0.1842335820895527,0.11030938310044197,0.0,0.0,0.7677018633540372,0.9875776397515528,0.4322981366459627,0.6260869565217392,0.3639751552795031,0.07701863354037267,0.2422360248447205,0.5064106990769515,0.46037336279722857,0.9937888198757764,0.6385093167701863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.023018668139861427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013664596273291925,0.046037336279722854,0.964078764808229,0.046037336279722854,0.007453416149068323,0.42889952502740225,0.13306798211888413,0.7547058823529411,0.02608695652173913,1.911869685441154,0.014509072285630668,2.3272812208270315,4.756521739130434,0.9475326136283408,0.9325902268935491,0.0,0.017838308457711453,0.509,0.724,0.733,0.7511668433687957,0.0,0.0,43.49703358208955,0.0,0.0,1.0,0.0
trial_lie_018.mp4,S003,1,0.0,0.9631675874769797,0.0,0.20257826887661143,0.0,0.05796933422219646,0.49273934088866994,0.10497237569060773,0.058931860036832415,1.0,0.34781600533317875,0.2028926697776876,0.01841620626151013,0.34781600533317875,0.23057164821648224,0.1321977422483289,0.0,0.0,1.0,0.9797421731123389,0.287292817679558,0.9631675874769797,0.15837937384898712,0.08287292817679558,0.04419889502762431,0.4637546737775717,0.6086780093330628,0.9815837937384899,0.47513812154696133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08103130755064457,0.23187733688878584,0.01289134438305709,0.05796933422219646,0.01289134438305709,0.05796933422219646,0.0,0.0,0.0,0.0,0.0570902394106814,0.05796933422219646,1.60946325399066,0.17390800266658937,0.03867403314917127,0.4300844978875528,0.10930168034275713,0.6335294117647058,0.0,2.0420063927699736,0.022848925548079012,2.202216526774525,4.416206261510129,0.9715352606037937,0.9232242578083109,0.0,0.02282656826568265,0.29100000000000004,0.899,0.33199999999999996,0.4435677056249021,0.0,0.0,34.564654981549815,0.0,0.0,1.0,0.0
trial_lie_019.mp4,S003,1,0.0,0.9505494505494505,0.0,0.163003663003663,0.0,0.10947806333305964,0.43791225333223854,0.01098901098901099,0.014652014652014652,1.0,0.02736951583326491,0.08210854749979474,0.0,0.21895612666611927,0.2379153669724765,0.1318431241096783,0.0,0.0,1.0,1.0,0.2564102564102564,0.9505494505494505,0.06227106227106227,0.06593406593406594,0.10073260073260074,0.5473903166652982,0.30106467416591404,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152014652014652,0.19158661083285436,0.0,0.0,0.0,0.5043912949795303,0.09246945467245504,0.5747058823529412,0.0,1.6233894945490586,0.019252023745277926,1.2397750215585739,4.9212454212454215,1.391866862432197,0.9408560814367479,0.0,0.020618348623853196,0.202,0.315,0.22,0.7107219273291067,0.0,0.0,36.60404036697248,0.0,0.0,1.0,0.0
trial_lie_020.mp4,S003,1,0.0,0.8978723404255319,0.0,0.2851063829787234,0.0,0.09000090000900009,0.4500045000450004,0.06808510638297872,0.02127659574468085,0.9744680851063829,0.18000180001800017,0.09000090000900009,0.01702127659574468,0.4500045000450004,0.2876829059829059,0.1253688956639567,0.0,0.0,0.9872340425531915,0.9574468085106383,0.28085106382978725,0.8978723404255319,0.19574468085106383,0.16595744680851063,0.1276595744680851,0.5400054000540006,1.2600126001260012,0.9744680851063829,0.3446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.18000180001800017,0.01702127659574468,0.09000090000900009,0.0,0.0,0.0,0.0,0.0,0.0,0.01702127659574468,0.09000090000900009,1.4355205042826666,0.2700027000270003,0.0,0.4195168961201502,0.1091278732687737,0.4888235294117647,0.0,1.7106511453068969,0.017425842131724486,2.2896750378121067,4.2893617021276595,0.6928661251024841,0.8944252458540369,0.0,0.023149572649572642,0.289,1.041,0.22399999999999998,0.4459809303975381,0.0,0.0,11.158482905982906,0.0,0.0,1.0,0.0
trial_lie_021.mp4,S003,1,0.0,0.8377358490566038,0.0,0.27547169811320754,0.0,0.16558118997681864,0.3863561099459102,0.018867924528301886,0.03018867924528302,0.9320754716981132,0.05519372999227288,0.11038745998454576,0.033962264150943396,0.11038745998454576,0.41912878787878816,0.11650000000000027,0.0,0.0,1.0,0.9245283018867925,0.2641509433962264,0.8377358490566038,0.19622641509433963,0.19245283018867926,0.13584905660377358,0.16558118997681864,0.3311623799536373,0.9811320754716981,0.1471698113207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026415094339622643,0.05519372999227288,0.0,0.0,0.0,0.4202574916759157,0.08979891082584616,0.5252941176470589,0.0,1.535473204948079,0.017649286987522283,2.220041335460667,4.2679245283018865,0.0,0.9455102104496771,0.0,0.027723484848484824,0.651,1.206,0.203,0.3599929871496012,0.0,0.0,18.186628787878785,0.0,0.0,1.0,0.0
trial_lie_022.mp4,S003,1,0.0,0.8298319327731093,0.0,0.18487394957983194,0.0,0.04818348270212971,0.3372843789149079,0.04831932773109244,0.058823529411764705,1.0,0.12045870675532426,0.16864218945745396,0.0,0.28910089621277824,0.24846859649122857,0.12170281997098072,0.0,0.0,1.0,1.0,0.27521008403361347,0.8298319327731093,0.08823529411764706,0.09663865546218488,0.1638655462184874,0.12045870675532426,0.07227522405319456,1.0,0.18067226890756302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.024091741351064854,0.0,0.0,0.0,0.4530004943153732,0.07240455039219398,0.45705882352941174,0.0,1.5101918334388162,0.018843343653250775,1.7245204682021809,4.567226890756302,0.9054219175382995,0.9337879410819192,0.0,0.021364210526315767,0.348,0.27499999999999997,0.309,0.3365757982869355,0.0,0.0,41.595385263157894,0.0,0.0,1.0,0.0
